canonical_smiles	molecule_chembl_id	standard_type	standard_value	type	value
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(OC)c(OC)c4)cc3F)ncnc2cc1OC	CHEMBL5570486	IC50	4176.0	IC50	4176.0
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCC4CCCCC4)cc3F)ncnc2cc1OC	CHEMBL5568892	IC50	1392.0	IC50	1392.0
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4csc(Br)c4)cc3F)ncnc2cc1OC	CHEMBL5589706	IC50	1510.0	IC50	1510.0
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)c4sc(-c5ccccc5)nc4C)cc3F)cccc2cc1OC	CHEMBL5591745	IC50	517.8	IC50	517.8
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)n4c(=O)c(-c5ccccc5)c(C)n4C)cc3F)cccc2cc1OC	CHEMBL5565127	IC50	68.1	IC50	68.1
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)c4c(-c5c(Cl)cccc5Cl)noc4C)cc3F)cccc2cc1OC	CHEMBL5593611	IC50	5120.0	IC50	5120.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL1173655	IC50	0.4	IC50	0.4
CN1CCN([C@H]2CC(F)(F)c3cc(NC(=O)c4ccc(F)c(C#Cc5cncc(N6CCOCC6)c5)c4)ccc32)CC1	CHEMBL5571836	IC50	262.2	IC50	262.2
CN1CCN([C@H]2CC(F)(F)c3cc(NC(=O)c4ccc(F)c(C#Cc5cncc(N6CCC6)c5)c4)ccc32)CC1	CHEMBL5570514	IC50	368.1	IC50	368.1
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	CHEMBL388978	IC50	90.0	IC50	90.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	3.2	IC50	3.2
C=CC(=O)Nc1cccc(Nc2nc(Nc3cnn(CC)c3)nc3ccc(Cl)cc23)c1	CHEMBL5570405	IC50	23.0	IC50	23.0
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5cn[nH]c5c4)n3)cc2)CC1	CHEMBL5173070	IC50	43.1	IC50	43.1
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5cn[nH]c5c4)n3)cc2)CC1	CHEMBL5173070	IC50	1138.7	IC50	1138.7
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccc(F)cc23)c1	CHEMBL5404639	IC50	3.5	IC50	3.5
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccc(F)cc23)c1	CHEMBL5404639	IC50	1290.0	IC50	1290.0
Cc1c(NC(=O)/C=C/CN(C)C)ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12	CHEMBL5571416	IC50	0.54	IC50	0.54
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1-c1ccccc1	CHEMBL5584189	IC50	2.85	IC50	2.85
COc1cccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1	CHEMBL5562735	IC50	2.94	IC50	2.94
COc1ccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)cc1OC	CHEMBL5568705	IC50	39.95	IC50	39.95
Cc1cccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1	CHEMBL5565503	IC50	2.88	IC50	2.88
CN1CCC[C@@H]1/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1-c1ccccc1	CHEMBL5591662	IC50	14.41	IC50	14.41
COc1cccc(-c2c(NC(=O)/C=C/[C@H]3CCCN3C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1	CHEMBL5566277	IC50	10.1	IC50	10.1
COc1ccc(-c2c(NC(=O)/C=C/[C@H]3CCCN3C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)cc1OC	CHEMBL5565103	IC50	57.6	IC50	57.6
Cc1cccc(-c2c(NC(=O)/C=C/[C@H]3CCCN3C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1	CHEMBL5593219	IC50	5.83	IC50	5.83
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1-c1ccccc1	CHEMBL5593471	IC50	1.08	IC50	1.08
COc1cccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)c1	CHEMBL5591805	IC50	1.29	IC50	1.29
Cc1cccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)c1	CHEMBL5569311	IC50	5.28	IC50	5.28
CN1CCC[C@@H]1/C=C/C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1-c1ccccc1	CHEMBL5569663	IC50	11.15	IC50	11.15
COc1cccc(-c2c(NC(=O)/C=C/[C@H]3CCCN3C)ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)c1	CHEMBL5575614	IC50	8.4	IC50	8.4
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL939	IC50	7.68	IC50	7.68
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1cccc(Cl)c1F	CHEMBL5572670	IC50	1.49	IC50	1.49
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1	CHEMBL5574232	IC50	0.16	IC50	0.16
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5570443	IC50	1.44	IC50	1.44
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2cccc(F)c2)c(Cl)c1	CHEMBL5594407	IC50	32.24	IC50	32.24
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1cccc(Cl)c1F	CHEMBL5572504	IC50	0.16	IC50	0.16
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(F)c(Cl)c1	CHEMBL5569244	IC50	1.08	IC50	1.08
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5572514	IC50	0.81	IC50	0.81
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2cccc(F)c2)c(Cl)c1	CHEMBL5591496	IC50	3.59	IC50	3.59
O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5591930	IC50	3.45	IC50	3.45
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5566173	IC50	3.27	IC50	3.27
CC(C)NC/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5575930	IC50	0.7	IC50	0.7
O=C(/C=C/CNC1CC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5569696	IC50	1.05	IC50	1.05
CN1CCC[C@@H]1/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5563672	IC50	2.22	IC50	2.22
CC(C)NC/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5567355	IC50	0.75	IC50	0.75
O=C(/C=C/CNC1CC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5566736	IC50	0.81	IC50	0.81
O=C(/C=C/CNC1CCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5566473	IC50	1.26	IC50	1.26
O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5591255	IC50	1.49	IC50	1.49
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5574206	IC50	0.87	IC50	0.87
CN1CCC[C@@H]1/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1	CHEMBL5572660	IC50	1.89	IC50	1.89
COc1cc2ncnc(N[C@H](C)c3cccc(F)c3)c2cc1OC1CCOCC1	CHEMBL5569061	IC50	1.01	IC50	1.01
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL939	IC50	2.17	IC50	2.17
COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(OC)c(OC)c1	CHEMBL5568921	IC50	130.0	IC50	0.13
COc1ccc2c(c1)CCc1c-2nc(N)c(C#N)c1-c1ccc(OC)cc1OC	CHEMBL5573631	IC50	130.0	IC50	0.13
COc1ccc(-c2c3c([nH]c(=O)c2C#N)-c2ccc(OC)cc2CC3)cc1	CHEMBL5595487	IC50	130.0	IC50	0.13
COc1ccc2c(c1)CCc1c-2[nH]c(=O)c(C#N)c1-c1ccc(OC)c(OC)c1	CHEMBL5565728	IC50	130.0	IC50	0.13
COc1ccc2c(c1)CCc1c-2[nH]c(=O)c(C#N)c1-c1ccc(OC)cc1OC	CHEMBL5573028	IC50	130.0	IC50	0.13
C/C(=N\O)c1ccc(NC(=O)c2cc(-c3ccc(S(C)(=O)=O)cc3)nc3ccccc23)cc1	CHEMBL5569987	IC50	105.0	IC50	105.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL553	IC50	80.0	IC50	80.0
C=CCn1c(SCC(=O)Nc2ccc(C(=O)/C=C/c3ccc(Cl)cc3)cc2)nnc1-c1cc(-c2ccccc2)nc2ccccc12	CHEMBL5572677	IC50	1300.0	IC50	1.3
Cc1cc(C)n(-c2cc(=O)[nH]c3c(C)cccc23)n1	CHEMBL5565187	IC50	96.0	IC50	96.0
O=c1cc(-n2nc(-c3ccccc3)cc2-c2ccccc2)c2ccccc2[nH]1	CHEMBL5564483	IC50	67.0	IC50	67.0
COc1ccc2[nH]c(=O)cc(-n3nc(-c4ccccc4)cc3-c3ccccc3)c2c1	CHEMBL5572882	IC50	71.0	IC50	71.0
Cc1ccc2c(-n3nc(-c4ccccc4)cc3-c3ccccc3)cc(=O)[nH]c2c1	CHEMBL5589692	IC50	78.0	IC50	78.0
Cc1cccc2c(-n3nc(-c4ccccc4)cc3-c3ccccc3)cc(=O)[nH]c12	CHEMBL5593262	IC50	84.0	IC50	84.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL553	IC50	80.0	IC50	80.0
COc1cccc(/C=N/c2c(C#N)nc3c(-c4cc(OC)c(OC)c(OC)c4)nc4ccccc4n23)c1	CHEMBL5567534	IC50	75.91	IC50	75.91
COc1cc(-c2nc3ccccc3n3c(/N=C/c4ccsc4)c(C#N)nc23)cc(OC)c1OC	CHEMBL5594128	IC50	84.3	IC50	84.3
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL553	IC50	135.29	IC50	135.29
COc1cc(/C=N/c2c(C#N)nc3c(-c4cc(OC)c(OC)c(OC)c4)nc4ccccc4n23)cc(OC)c1OC	CHEMBL5592391	IC50	211.22	IC50	211.22
Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1	CHEMBL266995	IC50	8.0	IC50	0.008
COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1	CHEMBL440453	IC50	40.0	IC50	0.04
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	0.55	IC50	0.55
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5592873	IC50	12.08	IC50	12.08
C=CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21	CHEMBL4800367	IC50	1.51	IC50	1.51
C#CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21	CHEMBL4790568	IC50	1.01	IC50	1.01
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C(C)=O)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4744138	IC50	2.09	IC50	2.09
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4745195	IC50	0.86	IC50	0.86
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)N(C)C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4747958	IC50	0.2	IC50	0.2
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5583656	IC50	0.17	IC50	0.17
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4761468	IC50	0.18	IC50	0.18
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	1.15	IC50	1.15
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5592873	IC50	50.58	IC50	50.58
C=CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21	CHEMBL4800367	IC50	15.36	IC50	15.36
C#CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21	CHEMBL4790568	IC50	13.72	IC50	13.72
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C(C)=O)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4744138	IC50	15.49	IC50	15.49
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4745195	IC50	1.54	IC50	1.54
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)N(C)C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4747958	IC50	1.4	IC50	1.4
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5583656	IC50	2.6	IC50	2.6
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL4761468	IC50	2.89	IC50	2.89
C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5094406	IC50	100.0	IC50	100.0
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5088907	IC50	96.49	IC50	96.49
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC	CHEMBL5089912	IC50	952.0	IC50	952.0
C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C	CHEMBL5090133	IC50	7513.0	IC50	7513.0
C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C	CHEMBL5070579	IC50	50.7	IC50	50.7
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	0.37	IC50	0.37
C=CC(=O)Nc1cc(Nc2nccc(-c3csc4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5591885	IC50	0.26	IC50	0.26
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	2.97	IC50	2.97
C=CC(=O)Nc1cc(Nc2nccc(-c3csc4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5591885	IC50	4.11	IC50	4.11
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC	CHEMBL5595805	IC50	5.7	IC50	5.7
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1	CHEMBL5591709	IC50	8.1	IC50	8.1
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)c1ccc(Br)cc1	CHEMBL5594919	IC50	12.5	IC50	12.5
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1	CHEMBL5593561	IC50	4.3	IC50	4.3
C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1NC(=O)C=C	CHEMBL5595344	IC50	2.0	IC50	2.0
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5088907	IC50	6.1	IC50	6.1
C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL5094406	IC50	8.0	IC50	8.0
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC	CHEMBL5089912	IC50	42.3	IC50	42.3
C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C	CHEMBL5070579	IC50	8.58	IC50	8.58
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5209075	IC50	420.0	IC50	420.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5201846	IC50	242.0	IC50	242.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1	CHEMBL5173534	IC50	137.0	IC50	137.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1	CHEMBL5206298	IC50	161.0	IC50	161.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	410.0	IC50	410.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5209075	IC50	420.0	IC50	420.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5201846	IC50	242.0	IC50	242.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1	CHEMBL5173534	IC50	137.0	IC50	137.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1	CHEMBL5206298	IC50	161.0	IC50	161.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	5.0	IC50	5.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2cnccn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5188618	IC50	224.0	IC50	224.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5201846	IC50	29.0	IC50	29.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ncccn2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1	CHEMBL5199169	IC50	146.0	IC50	146.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1	CHEMBL5173534	IC50	743.0	IC50	743.0
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncn2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1	CHEMBL5206298	IC50	590.0	IC50	590.0
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	CHEMBL1873475	IC50	59.0	IC50	59.0
CCOCCSc1nc(-c2ccccc2Cl)nn1CCOCC	CHEMBL5190121	IC50	86.7	IC50	86.7
O=C1Nc2ccccc2/C1=C/c1ccc(OCC(=O)c2ccc(Br)cc2)cc1	CHEMBL5592551	IC50	1390.0	IC50	1.39
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	CHEMBL939	Ki	0.4	Ki	0.4
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	12.0	IC50	12.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	1.0	IC50	1.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL1173655	IC50	0.5	IC50	0.5
CN1CCCN(c2ccc(Nc3ncc(Br)c(Nc4ccccc4NS(=O)(=O)C4CC4)n3)cc2)CC1	CHEMBL5590430	IC50	70.74	IC50	70.74
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCC(N(C)C)CC1	CHEMBL5594833	IC50	68.74	IC50	68.74
Cc1cc(Nc2ncc(Br)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCCN(C)CC1	CHEMBL5590689	IC50	61.33	IC50	61.33
CN1CCCN(c2ccc(Nc3ncc(Br)c(Nc4ccccc4NS(=O)(=O)C4CC4)n3)cc2)CC1	CHEMBL5590430	IC50	4.76	IC50	4.76
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCC(N(C)C)CC1	CHEMBL5594833	IC50	12.57	IC50	12.57
Cc1cc(Nc2ncc(Br)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCCN(C)CC1	CHEMBL5590689	IC50	10.24	IC50	10.24
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	0.34	IC50	0.34
CN1CCCN(c2ccc(Nc3ncc(Br)c(Nc4ccccc4NS(=O)(=O)C4CC4)n3)cc2)CC1	CHEMBL5590430	IC50	0.61	IC50	0.61
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCC(N(C)C)CC1	CHEMBL5594833	IC50	0.37	IC50	0.37
Cc1cc(Nc2ncc(Br)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCCN(C)CC1	CHEMBL5590689	IC50	0.28	IC50	0.28
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1	CHEMBL3545311	IC50	5.95	IC50	5.95
CN1CCCN(c2ccc(Nc3ncc(Br)c(Nc4ccccc4NS(=O)(=O)C4CC4)n3)cc2)CC1	CHEMBL5590430	IC50	0.42	IC50	0.42
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCC(N(C)C)CC1	CHEMBL5594833	IC50	0.29	IC50	0.29
Cc1cc(Nc2ncc(Br)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCCN(C)CC1	CHEMBL5590689	IC50	0.3	IC50	0.3
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1	CHEMBL3545311	IC50	7.63	IC50	7.63
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(F)cc4)cc3F)ncnc2cc1OC	CHEMBL5597403	IC50	64.8	IC50	64.8
C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)NCCc4ccc(F)cc4)cc3F)ncnc2cc1OC	CHEMBL5597403	IC50	305.4	IC50	305.4
COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccc(OC)c(OC)c2)c(OC)c1	CHEMBL5597233	IC50	69.83	IC50	69.83
COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c2ccc(OCc3ccccc3)c(OC)c2)c(OC)c1	CHEMBL5597898	IC50	37.21	IC50	37.21
COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c2ccc(OCc3ccccc3)c(OC)c2)c(OC)c1	CHEMBL5597851	IC50	76.79	IC50	76.79
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	CHEMBL554	IC50	10.28	IC50	10.28
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	CHEMBL553	IC50	4.8	IC50	4.8
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	CHEMBL1173655	IC50	30.0	IC50	30.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1	CHEMBL2110732	IC50	6.0	IC50	6.0
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	IC50	12.92	IC50	12.92
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1	CHEMBL3786343	IC50	9.2	IC50	9.2
